user_id,age,occupation,gender
52184,26,college/grad student,M
49737,28,college/grad student,M
96924,34,tradesman/craftsman,M
20835,30,academic/educator,F
89046,29,artist,M
80281,29,academic/educator,F
31693,33,college/grad student,M
2210,28,sales/marketing,M
58058,28,scientist,M
49303,33,sales/marketing,M
36336,32,executive/managerial,M
85800,31,executive/managerial,M
71441,32,college/grad student,M
2544,34,scientist,M
68831,29,artist,M
65678,32,executive/managerial,M
32334,29,college/grad student,M
65004,30,college/grad student,M
54804,18,K-12 student,M
92248,33,college/grad student,M
51199,38,artist,M
97439,31,K-12 student,M
50164,26,executive/managerial,M
19543,25,scientist,M
7695,25,college/grad student,M
81667,30,college/grad student,M
61751,26,college/grad student,F
91636,34,college/grad student,M
61825,17,sales/marketing,M
11922,31,executive/managerial,M
43143,26,college/grad student,M
76500,47,artist,F
217,32,college/grad student,F
57631,58,clerical/admin,F
53273,31,college/grad student,M
73521,28,scientist,M
56534,32,executive/managerial,M
14347,28,college/grad student,M
83074,28,college/grad student,M
61548,26,college/grad student,M
82465,28,college/grad student,M
67414,26,executive/managerial,F
58452,33,college/grad student,M
61206,25,executive/managerial,M
67223,30,college/grad student,M
14419,29,other or not specified,F
83274,30,other or not specified,M
41006,25,college/grad student,M
55038,33,self-employed,M
78348,31,college/grad student,M
13982,22,other or not specified,F
59295,15,K-12 student,M
46923,25,scientist,F
63995,25,programmer,M
90767,21,college/grad student,M
75149,26,academic/educator,F
19044,30,college/grad student,M
30754,21,sales/marketing,M
68557,30,self-employed,F
3979,33,executive/managerial,M
96861,25,artist,M
68964,33,homemaker,M
86852,26,sales/marketing,M
50928,25,college/grad student,M
42382,37,executive/managerial,F
65621,33,scientist,M
45897,28,executive/managerial,M
74615,33,college/grad student,M
86171,26,college/grad student,M
37220,31,executive/managerial,M
49816,27,sales/marketing,F
1618,25,executive/managerial,M
1750,28,sales/marketing,M
60693,32,college/grad student,M
38328,32,other or not specified,F
101537,31,executive/managerial,M
32366,25,executive/managerial,M
47164,27,college/grad student,M
34987,32,scientist,F
53305,26,scientist,M
72198,30,executive/managerial,M
86885,31,self-employed,M
86717,28,other or not specified,M
102858,33,sales/marketing,M
15795,26,college/grad student,M
56367,29,sales/marketing,M
90773,25,sales/marketing,M
28964,30,executive/managerial,M
21999,31,scientist,M
24009,32,college/grad student,M
37704,27,executive/managerial,M
31578,26,college/grad student,M
34324,31,sales/marketing,M
72867,31,executive/managerial,M
45309,34,scientist,M
3108,29,sales/marketing,M
26301,33,college/grad student,F
87202,30,executive/managerial,M
88403,33,K-12 student,M
66270,32,college/grad student,M
60689,20,sales/marketing,M
78549,16,K-12 student,M
5708,32,scientist,M
79015,29,college/grad student,M
8463,25,programmer,M
93057,68,sales/marketing,F
80785,18,scientist,M
63148,31,scientist,M
40546,27,executive/managerial,M
45086,32,other or not specified,M
97600,25,sales/marketing,M
65210,26,college/grad student,F
93542,23,college/grad student,F
51425,25,college/grad student,M
25046,26,college/grad student,M
11075,30,homemaker,F
69615,32,scientist,M
39589,31,executive/managerial,M
96668,34,college/grad student,M
95836,30,clerical/admin,M
30269,28,sales/marketing,M
1899,55,other or not specified,F
83896,27,academic/educator,F
70159,26,customer service,F
50048,86,retired,M
15357,29,college/grad student,M
82236,26,academic/educator,M
55020,26,scientist,M
54980,31,executive/managerial,M
68799,33,executive/managerial,M
46200,30,self-employed,M
33077,31,executive/managerial,M
22384,26,college/grad student,M
40307,32,scientist,M
40206,25,sales/marketing,M
83178,33,executive/managerial,M
70297,30,executive/managerial,M
35222,27,executive/managerial,M
98432,29,scientist,M
40329,34,executive/managerial,M
44316,32,scientist,M
34531,18,homemaker,M
100678,25,college/grad student,M
82858,34,sales/marketing,M
57451,33,sales/marketing,M
26085,29,homemaker,M
42056,27,other or not specified,M
102295,21,K-12 student,F
5857,28,other or not specified,M
30427,28,tradesman/craftsman,M
13747,29,college/grad student,M
103545,33,executive/managerial,M
698,25,other or not specified,M
75656,44,academic/educator,M
44447,33,college/grad student,M
74461,28,K-12 student,M
66592,32,other or not specified,M
6830,28,other or not specified,M
44174,25,college/grad student,M
83973,28,scientist,M
31656,31,college/grad student,M
22678,32,scientist,M
7409,33,executive/managerial,M
35134,25,other or not specified,F
81095,28,clerical/admin,M
23732,30,sales/marketing,M
32041,26,college/grad student,M
76714,21,sales/marketing,M
89650,27,executive/managerial,M
94481,25,other or not specified,M
81196,22,scientist,F
29424,29,academic/educator,M
84342,28,sales/marketing,M
1369,29,academic/educator,M
99075,25,executive/managerial,M
93768,55,executive/managerial,M
85734,34,executive/managerial,M
3858,36,writer,M
4220,20,college/grad student,M
84915,30,executive/managerial,M
54576,26,academic/educator,M
9717,31,executive/managerial,M
72162,28,college/grad student,M
27568,29,scientist,M
100116,27,college/grad student,M
93180,29,college/grad student,M
4904,26,college/grad student,F
85562,29,artist,M
88037,31,other or not specified,M
75216,30,academic/educator,M
79254,28,scientist,M
86243,28,homemaker,M
44876,29,homemaker,M
10785,26,executive/managerial,M
52002,26,lawyer,M
64655,19,sales/marketing,M
80383,25,executive/managerial,M
61090,32,sales/marketing,M
31902,24,scientist,M
84102,21,sales/marketing,M
1867,30,college/grad student,M
36864,29,executive/managerial,M
77365,27,academic/educator,F
98442,26,college/grad student,M
45101,18,K-12 student,M
101792,31,executive/managerial,M
5120,31,college/grad student,M
36436,28,other or not specified,M
78594,25,self-employed,M
71221,30,scientist,M
76661,34,executive/managerial,M
91103,33,sales/marketing,M
68736,33,scientist,M
46314,27,academic/educator,M
7345,34,executive/managerial,M
43192,32,technician/engineer,M
46805,33,executive/managerial,M
1031,18,K-12 student,M
29676,26,executive/managerial,M
11684,27,college/grad student,M
3848,20,sales/marketing,M
86047,30,college/grad student,M
27126,26,programmer,M
53286,25,college/grad student,M
56838,31,college/grad student,M
18050,25,scientist,M
93686,28,self-employed,F
34403,25,executive/managerial,M
43025,54,academic/educator,F
73398,32,college/grad student,F
83477,30,executive/managerial,M
16868,29,other or not specified,M
19455,20,sales/marketing,M
17759,33,college/grad student,M
58899,25,executive/managerial,M
32458,24,executive/managerial,F
18595,31,college/grad student,M
29435,25,K-12 student,M
22485,27,K-12 student,F
75324,78,other or not specified,M
33411,25,scientist,M
5192,34,sales/marketing,M
23396,27,other or not specified,M
54836,39,other or not specified,F
62324,31,college/grad student,M
25260,24,sales/marketing,M
81747,30,homemaker,F
6283,29,college/grad student,M
22347,27,executive/managerial,M
87262,33,executive/managerial,M
42446,25,executive/managerial,M
25311,26,executive/managerial,M
83679,31,college/grad student,M
3172,33,scientist,M
68849,34,technician/engineer,M
83578,30,executive/managerial,M
97517,25,K-12 student,M
49460,27,scientist,M
63450,28,scientist,M
83765,34,self-employed,M
65449,25,scientist,M
76038,28,executive/managerial,M
31517,32,self-employed,M
2131,26,college/grad student,M
53254,34,college/grad student,M
41528,27,executive/managerial,M
39300,26,executive/managerial,M
72218,30,executive/managerial,M
40983,29,self-employed,M
53406,28,other or not specified,M
16135,29,sales/marketing,F
71813,31,scientist,M
56554,30,scientist,M
1290,32,K-12 student,M
5292,27,executive/managerial,M
11014,20,sales/marketing,M
36949,38,executive/managerial,M
43570,27,college/grad student,M
15222,25,college/grad student,M
13120,32,retired,F
16054,25,college/grad student,M
2723,25,self-employed,M
74617,29,scientist,M
72742,20,homemaker,M
48869,35,other or not specified,M
33619,33,executive/managerial,M
11164,28,executive/managerial,M
6017,34,college/grad student,M
72905,27,scientist,M
40669,18,sales/marketing,M
47419,27,academic/educator,M
103199,27,artist,M
47389,34,college/grad student,M
49134,29,self-employed,M
59172,30,executive/managerial,M
96931,25,executive/managerial,M
60042,25,college/grad student,M
84445,32,other or not specified,M
53269,33,other or not specified,M
85179,25,other or not specified,M
18575,31,college/grad student,M
65800,29,college/grad student,F
62419,31,sales/marketing,M
37105,31,programmer,M
36939,30,executive/managerial,M
43683,42,sales/marketing,F
84540,32,college/grad student,M
49479,33,sales/marketing,M
29805,24,scientist,M
87362,33,executive/managerial,M
71858,33,scientist,M
80704,27,self-employed,F
2976,36,other or not specified,M
25211,26,K-12 student,M
36275,34,sales/marketing,M
38135,30,self-employed,M
78388,33,academic/educator,F
97882,33,college/grad student,F
63661,34,executive/managerial,M
81705,30,retired,F
88862,27,self-employed,M
94218,34,executive/managerial,M
45228,34,college/grad student,M
83210,28,executive/managerial,M
68853,29,tradesman/craftsman,M
17424,27,college/grad student,M
100062,32,college/grad student,M
74956,28,sales/marketing,M
17524,46,other or not specified,M
88484,25,sales/marketing,M
23297,36,scientist,M
36903,30,executive/managerial,M
95943,34,sales/marketing,M
9278,37,sales/marketing,M
74003,49,academic/educator,M
40788,30,college/grad student,F
27524,38,academic/educator,F
82498,29,college/grad student,M
78158,29,college/grad student,M
19565,26,scientist,F
85756,34,college/grad student,M
17774,28,executive/managerial,M
32599,25,college/grad student,M
49947,29,academic/educator,M
81489,29,executive/managerial,M
94150,34,artist,M
29537,26,other or not specified,M
40879,29,sales/marketing,M
18678,27,college/grad student,M
8563,29,scientist,M
73224,25,executive/managerial,M
94887,27,other or not specified,M
19204,34,scientist,M
75128,30,other or not specified,M
62959,27,executive/managerial,M
59003,31,self-employed,M
28850,30,college/grad student,M
9813,28,artist,F
103693,34,executive/managerial,M
13955,35,clerical/admin,M
73893,30,sales/marketing,M
49185,30,sales/marketing,F
56325,25,executive/managerial,M
52113,31,executive/managerial,M
20268,33,scientist,M
56253,32,college/grad student,M
25343,25,college/grad student,M
5529,32,scientist,M
91649,25,other or not specified,M
4603,29,other or not specified,M
58428,28,college/grad student,M
4623,34,academic/educator,M
10662,25,sales/marketing,M
26044,31,self-employed,M
77129,28,sales/marketing,M
103227,29,executive/managerial,M
77952,26,college/grad student,M
5242,19,sales/marketing,M
79351,31,sales/marketing,M
74082,31,executive/managerial,M
14093,34,other or not specified,M
11945,27,college/grad student,M
11055,30,executive/managerial,M
80549,29,other or not specified,M
12568,43,executive/managerial,M
9131,34,college/grad student,M
23563,27,college/grad student,M
15541,29,executive/managerial,M
70719,8,scientist,M
73578,14,college/grad student,M
77432,32,executive/managerial,M
45476,29,self-employed,M
100742,28,college/grad student,M
99539,68,self-employed,F
51903,32,executive/managerial,M
72239,32,college/grad student,F
90786,26,college/grad student,M
6127,30,K-12 student,M
62355,30,executive/managerial,M
30209,87,other or not specified,F
94250,34,college/grad student,M
47280,26,college/grad student,M
68115,33,programmer,M
100249,22,sales/marketing,M
10772,18,K-12 student,M
20117,26,artist,M
3402,34,K-12 student,M
56403,26,K-12 student,M
76881,31,college/grad student,M
24265,33,college/grad student,M
19681,29,college/grad student,M
84140,23,sales/marketing,M
33543,29,college/grad student,M
61842,26,scientist,M
75926,33,college/grad student,M
23951,32,college/grad student,F
16103,25,executive/managerial,M
84894,34,college/grad student,M
56921,26,artist,M
102814,25,other or not specified,M
17175,31,executive/managerial,M
93287,26,sales/marketing,M
88990,25,sales/marketing,M
14264,29,executive/managerial,M
11072,89,retired,F
85720,32,other or not specified,M
61164,32,college/grad student,F
10484,26,executive/managerial,M
77450,69,executive/managerial,M
10138,25,academic/educator,M
99620,26,sales/marketing,M
101124,32,executive/managerial,M
99938,33,college/grad student,M
38483,18,K-12 student,M
1554,21,sales/marketing,M
14662,28,college/grad student,M
67543,25,college/grad student,M
27505,42,other or not specified,M
90181,20,K-12 student,M
66875,28,self-employed,F
30140,26,artist,F
6138,25,college/grad student,M
25591,31,sales/marketing,M
44564,25,scientist,M
81077,35,academic/educator,M
53729,29,executive/managerial,M
17104,28,college/grad student,M
9233,27,executive/managerial,M
44104,24,scientist,M
4101,21,sales/marketing,M
53640,44,sales/marketing,M
12789,25,scientist,M
16898,31,college/grad student,M
32611,28,other or not specified,M
44289,33,executive/managerial,M
62947,34,scientist,M
87130,28,executive/managerial,M
62593,32,sales/marketing,M
1024,21,homemaker,M
23707,34,scientist,M
49809,32,self-employed,M
26950,25,scientist,M
3910,33,executive/managerial,M
10414,28,retired,F
41901,30,academic/educator,F
26152,25,executive/managerial,F
61684,28,sales/marketing,M
88779,51,clerical/admin,F
91397,32,executive/managerial,M
17362,29,college/grad student,M
45589,29,self-employed,F
22543,20,homemaker,M
61018,29,college/grad student,M
7373,33,executive/managerial,M
9324,30,executive/managerial,F
92675,18,K-12 student,M
55263,27,sales/marketing,M
32571,31,academic/educator,F
21857,10,K-12 student,M
44100,26,technician/engineer,M
81127,33,academic/educator,M
72518,27,self-employed,M
49400,26,executive/managerial,M
35938,34,college/grad student,M
16730,27,other or not specified,M
66152,25,other or not specified,M
35600,31,executive/managerial,M
88375,34,self-employed,M
81237,27,college/grad student,M
25622,29,self-employed,M
46951,28,sales/marketing,M
87907,21,scientist,M
103272,30,college/grad student,M
68172,26,retired,M
20862,26,college/grad student,M
81779,27,executive/managerial,M
4592,26,executive/managerial,M
102024,26,college/grad student,F
17734,30,sales/marketing,F
49217,32,executive/managerial,M
74566,24,K-12 student,M
34117,11,K-12 student,M
40970,34,college/grad student,F
43885,81,executive/managerial,F
38099,25,college/grad student,M
62243,18,sales/marketing,M
5999,28,college/grad student,M
22759,22,scientist,M
60577,20,college/grad student,M
79538,25,doctor/health care,M
40151,30,scientist,M
29802,71,academic/educator,F
24015,33,executive/managerial,M
37536,27,lawyer,M
75026,24,sales/marketing,M
3577,34,executive/managerial,M
20400,68,academic/educator,F
11445,29,executive/managerial,M
86339,33,scientist,M
9886,26,executive/managerial,M
69409,32,college/grad student,M
42323,32,sales/marketing,M
8797,27,self-employed,M
24617,26,self-employed,M
73065,29,retired,F
11527,34,self-employed,M
63199,33,executive/managerial,M
13147,30,self-employed,M
47742,32,executive/managerial,M
43435,26,technician/engineer,M
2495,25,college/grad student,M
45277,32,college/grad student,M
34861,29,college/grad student,F
69547,34,sales/marketing,M
90977,34,college/grad student,M
76342,30,academic/educator,F
35735,25,sales/marketing,M
43538,22,sales/marketing,M
56118,20,sales/marketing,M
53282,79,retired,F
15257,26,other or not specified,F
35632,32,college/grad student,M
83565,25,college/grad student,M
42144,31,other or not specified,M
11224,32,college/grad student,M
3382,30,executive/managerial,M
16336,33,college/grad student,F
79336,26,sales/marketing,M
14431,28,college/grad student,M
101483,18,K-12 student,M
82870,34,executive/managerial,M
9305,22,sales/marketing,F
38772,31,executive/managerial,M
6014,31,executive/managerial,M
77426,26,self-employed,M
48238,27,scientist,M
90393,28,other or not specified,M
6732,31,college/grad student,M
41127,19,sales/marketing,M
16280,27,sales/marketing,M
83295,25,clerical/admin,M
16933,25,college/grad student,M
62232,26,other or not specified,M
36040,29,technician/engineer,M
89060,14,K-12 student,M
1083,34,other or not specified,M
36390,31,executive/managerial,M
42497,34,sales/marketing,M
27237,26,scientist,F
59106,27,executive/managerial,M
86148,30,scientist,M
7824,32,executive/managerial,M
9460,33,retired,M
94917,27,college/grad student,M
19841,26,executive/managerial,F
23342,29,sales/marketing,M
38266,31,self-employed,M
23329,32,college/grad student,M
70783,18,college/grad student,M
930,29,homemaker,M
47697,32,college/grad student,M
77534,25,sales/marketing,M
102445,28,college/grad student,M
46895,27,college/grad student,M
46698,30,self-employed,F
4792,27,executive/managerial,M
38249,21,homemaker,F
31188,32,executive/managerial,M
64578,34,scientist,M
42994,30,college/grad student,M
57719,33,executive/managerial,M
99043,34,college/grad student,M
76555,23,sales/marketing,F
100153,33,tradesman/craftsman,M
93955,28,K-12 student,M
64514,18,customer service,M
98962,32,retired,F
39957,41,executive/managerial,M
50119,31,executive/managerial,M
511,21,other or not specified,M
78085,34,sales/marketing,M
47188,35,other or not specified,M
15267,25,scientist,F
56393,30,executive/managerial,M
84845,25,executive/managerial,M
26979,18,K-12 student,M
18161,34,sales/marketing,M
42024,32,college/grad student,M
97153,34,artist,F
76957,12,scientist,M
40820,21,college/grad student,M
18549,31,college/grad student,F
39515,26,scientist,M
95105,11,executive/managerial,F
56258,21,sales/marketing,M
7396,11,K-12 student,M
53827,26,executive/managerial,F
23650,24,sales/marketing,M
100885,33,academic/educator,M
94178,32,homemaker,M
20830,59,retired,F
101006,34,executive/managerial,M
86667,39,homemaker,M
61623,26,college/grad student,M
80698,33,academic/educator,M
8045,30,college/grad student,M
38498,28,K-12 student,M
80018,25,artist,F
13548,34,academic/educator,F
91744,29,executive/managerial,M
94671,30,executive/managerial,M
57108,29,executive/managerial,M
77959,34,clerical/admin,F
19655,18,K-12 student,M
62247,32,scientist,M
22987,28,sales/marketing,M
6405,19,sales/marketing,M
79789,17,K-12 student,F
43290,32,executive/managerial,M
35236,30,sales/marketing,M
85113,32,clerical/admin,F
50803,31,scientist,M
94109,31,self-employed,M
3332,25,sales/marketing,M
25425,49,technician/engineer,M
27760,28,other or not specified,M
16668,27,executive/managerial,M
97089,63,academic/educator,F
77709,31,executive/managerial,M
70987,28,scientist,M
25462,27,executive/managerial,M
13469,34,other or not specified,M
80677,25,sales/marketing,M
84239,27,college/grad student,M
101820,32,college/grad student,M
97242,32,college/grad student,M
100575,19,sales/marketing,M
30841,30,clerical/admin,F
16662,25,executive/managerial,M
43207,29,college/grad student,M
22755,33,executive/managerial,M
18906,27,other or not specified,M
91929,28,executive/managerial,M
15980,28,college/grad student,F
90323,34,executive/managerial,M
102158,29,K-12 student,F
60879,29,executive/managerial,M
103634,34,sales/marketing,M
76849,42,other or not specified,M
70361,29,academic/educator,M
71901,30,K-12 student,M
90180,18,retired,M
69537,21,other or not specified,M
80779,89,retired,M
62148,29,executive/managerial,M
66394,28,academic/educator,F
81900,26,other or not specified,M
62370,30,college/grad student,M
65458,29,college/grad student,F
79487,28,executive/managerial,M
3883,32,college/grad student,M
10198,31,sales/marketing,M
96326,32,scientist,M
74914,25,executive/managerial,M
31748,25,college/grad student,M
28409,33,homemaker,F
19550,31,other or not specified,F
62183,33,college/grad student,F
84890,37,sales/marketing,M
9731,29,K-12 student,M
21235,24,artist,M
74207,27,other or not specified,M
79630,35,academic/educator,M
80952,31,self-employed,M
60430,34,college/grad student,M
66238,33,college/grad student,F
44725,30,executive/managerial,M
4884,33,sales/marketing,F
102090,33,retired,F
43364,33,executive/managerial,M
56912,26,scientist,M
20063,33,college/grad student,M
102186,28,self-employed,F
37517,28,self-employed,M
89746,34,college/grad student,M
11417,31,homemaker,M
28455,30,farmer,M
67025,25,scientist,M
78529,25,scientist,M
74946,27,other or not specified,M
57220,30,sales/marketing,M
98447,25,college/grad student,M
52448,32,scientist,M
49183,31,artist,F
34320,31,college/grad student,M
80353,24,artist,M
57089,30,executive/managerial,M
49994,27,executive/managerial,M
102310,33,homemaker,M
49221,33,sales/marketing,M
13854,28,college/grad student,M
65553,30,self-employed,F
20885,33,self-employed,F
87288,29,college/grad student,M
90536,30,sales/marketing,M
30262,10,homemaker,F
35827,31,K-12 student,M
98427,26,unemployed,M
26581,25,executive/managerial,M
33643,31,self-employed,M
84486,27,executive/managerial,M
31379,26,college/grad student,M
100483,25,college/grad student,M
93050,28,executive/managerial,F
83691,25,scientist,M
26218,30,college/grad student,M
26089,20,sales/marketing,M
62387,32,artist,M
94703,30,college/grad student,M
74222,21,sales/marketing,M
8062,27,self-employed,M
98668,25,college/grad student,M
47451,17,sales/marketing,M
49492,27,other or not specified,M
57015,82,executive/managerial,M
35377,31,college/grad student,M
21299,29,executive/managerial,M
6448,26,scientist,M
96766,26,executive/managerial,M
25670,28,other or not specified,M
79753,33,other or not specified,F
93022,31,executive/managerial,M
6057,18,sales/marketing,M
60354,27,college/grad student,M
11335,26,homemaker,M
3377,29,executive/managerial,F
48687,31,college/grad student,M
103493,31,college/grad student,M
13437,51,executive/managerial,M
68019,34,scientist,M
4647,83,academic/educator,F
68372,31,college/grad student,M
78838,26,clerical/admin,M
16804,34,college/grad student,M
13130,26,executive/managerial,M
49767,18,homemaker,M
26279,18,scientist,M
73329,27,scientist,M
72944,28,college/grad student,M
83892,29,college/grad student,M
98491,32,sales/marketing,M
70420,25,self-employed,F
67987,25,sales/marketing,M
23745,81,retired,F
83497,30,clerical/admin,M
82191,31,scientist,M
27055,28,scientist,M
47482,31,sales/marketing,M
83114,30,retired,M
74397,73,retired,F
93183,68,academic/educator,M
32363,23,sales/marketing,M
51639,33,sales/marketing,M
31391,34,college/grad student,M
28018,29,college/grad student,M
7781,27,self-employed,F
25196,73,retired,F
52922,33,sales/marketing,M
66360,28,executive/managerial,M
42350,31,scientist,M
34484,28,self-employed,M
64828,33,college/grad student,M
101068,29,college/grad student,M
58357,27,other or not specified,M
62820,27,college/grad student,M
31793,51,self-employed,F
93535,33,college/grad student,M
47376,33,college/grad student,M
36664,31,executive/managerial,M
79030,30,self-employed,M
45469,28,scientist,M
78219,29,college/grad student,M
37861,68,retired,F
96852,29,scientist,M
20305,43,executive/managerial,M
93930,18,K-12 student,F
86931,14,K-12 student,M
1879,32,college/grad student,M
68596,30,other or not specified,M
79287,32,executive/managerial,M
33575,33,sales/marketing,M
7431,34,college/grad student,M
51802,26,scientist,F
2141,25,scientist,M
76744,26,other or not specified,F
78341,31,college/grad student,F
43895,29,clerical/admin,F
18761,51,academic/educator,F
37758,29,executive/managerial,M
5136,32,sales/marketing,M
715,34,college/grad student,M
99874,30,college/grad student,M
75643,26,executive/managerial,F
15885,27,executive/managerial,M
59140,29,other or not specified,F
48864,26,college/grad student,M
7368,78,academic/educator,F
36871,32,college/grad student,M
46414,34,executive/managerial,M
1761,32,artist,M
16308,26,executive/managerial,M
29131,32,college/grad student,M
82426,31,self-employed,M
23640,67,retired,M
73148,32,executive/managerial,M
48441,29,other or not specified,M
36340,31,executive/managerial,M
103553,25,scientist,F
59198,33,college/grad student,M
56573,27,self-employed,F
5896,28,executive/managerial,M
15450,27,executive/managerial,M
1501,25,executive/managerial,F
68518,27,college/grad student,M
68458,18,sales/marketing,M
814,25,college/grad student,M
61353,33,self-employed,M
18629,29,clerical/admin,F
80762,31,executive/managerial,M
80280,29,scientist,M
44299,34,sales/marketing,M
89043,27,homemaker,M
67881,26,sales/marketing,M
47229,27,executive/managerial,M
35061,25,college/grad student,M
59491,34,sales/marketing,M
33145,22,scientist,M
17411,28,customer service,M
21016,25,homemaker,F
16071,31,executive/managerial,M
11603,27,self-employed,M
23547,25,college/grad student,M
26124,27,college/grad student,M
58568,82,academic/educator,F
1233,34,executive/managerial,M
27266,31,executive/managerial,M
76837,25,scientist,M
91243,33,college/grad student,M
30583,25,executive/managerial,M
38824,10,artist,F
56380,32,homemaker,M
42419,25,scientist,M
45875,27,other or not specified,M
24990,27,scientist,M
78787,27,executive/managerial,M
17326,33,other or not specified,M
68477,29,scientist,M
81767,42,executive/managerial,M
25363,29,college/grad student,M
17871,42,sales/marketing,M
48037,34,self-employed,F
12725,30,sales/marketing,M
52076,18,K-12 student,M
29059,28,other or not specified,M
45621,28,executive/managerial,M
45578,32,executive/managerial,M
92815,33,executive/managerial,M
58217,34,sales/marketing,M
6655,34,academic/educator,M
78732,34,self-employed,M
40595,28,scientist,M
83723,30,K-12 student,M
56562,28,college/grad student,M
69280,29,self-employed,F
98833,34,artist,M
26066,26,executive/managerial,M
54615,30,executive/managerial,M
69693,30,college/grad student,M
94823,33,sales/marketing,M
63789,34,executive/managerial,M
9337,27,executive/managerial,M
60562,44,artist,F
56663,32,college/grad student,M
6883,25,self-employed,M
29349,26,college/grad student,M
29668,31,other or not specified,F
73534,32,artist,M
96815,33,other or not specified,M
44211,30,homemaker,M
52088,33,scientist,F
70832,35,academic/educator,F
46393,33,executive/managerial,M
14538,38,executive/managerial,M
103195,28,sales/marketing,F
26135,10,K-12 student,M
92477,30,executive/managerial,M
51457,32,college/grad student,M
50250,26,executive/managerial,M
14944,25,scientist,F
44040,30,college/grad student,F
34144,18,K-12 student,M
97797,28,college/grad student,M
86016,25,college/grad student,F
98300,25,executive/managerial,M
70111,18,K-12 student,M
36290,51,academic/educator,F
71171,18,scientist,M
88371,25,sales/marketing,M
21403,28,executive/managerial,M
34911,26,self-employed,M
59337,34,sales/marketing,F
57663,26,other or not specified,F
27536,44,clerical/admin,F
91968,33,artist,M
22942,29,clerical/admin,M
24518,31,college/grad student,M
61132,33,sales/marketing,M
45751,34,scientist,M
49200,28,sales/marketing,M
7605,44,academic/educator,M
101543,34,executive/managerial,M
26120,81,retired,F
70698,32,executive/managerial,M
96661,27,self-employed,F
78306,40,executive/managerial,M
27986,26,K-12 student,M
39029,58,self-employed,M
24156,31,clerical/admin,M
74401,31,sales/marketing,M
11235,51,self-employed,M
53473,31,executive/managerial,M
38627,29,executive/managerial,M
64097,34,college/grad student,M
37663,28,other or not specified,M
42837,28,other or not specified,F
102328,36,writer,F
82027,29,programmer,M
60113,29,executive/managerial,M
47665,29,college/grad student,M
60990,26,sales/marketing,F
56855,34,executive/managerial,M
83293,30,scientist,M
24670,34,scientist,M
96406,29,self-employed,F
5358,32,college/grad student,M
61380,26,executive/managerial,M
30297,34,college/grad student,M
22063,28,sales/marketing,M
50668,18,scientist,F
66250,26,other or not specified,M
91313,28,scientist,F
58281,30,other or not specified,M
13308,26,college/grad student,M
96477,25,executive/managerial,M
87112,31,executive/managerial,M
83389,32,scientist,M
54611,29,executive/managerial,M
94367,33,college/grad student,M
25240,32,college/grad student,M
70173,26,self-employed,M
79128,33,college/grad student,F
13694,30,college/grad student,M
20533,27,other or not specified,M
35066,26,artist,M
75352,25,sales/marketing,M
90862,27,artist,M
66352,33,college/grad student,F
93560,31,self-employed,F
54141,29,executive/managerial,M
57169,27,other or not specified,F
58802,27,sales/marketing,M
78860,32,sales/marketing,M
67961,27,sales/marketing,F
62793,30,scientist,M
23826,31,sales/marketing,M
28852,31,sales/marketing,M
63800,26,college/grad student,M
74969,25,self-employed,M
40957,62,retired,F
21604,25,sales/marketing,M
86923,30,self-employed,M
35326,34,scientist,M
94201,28,scientist,M
89885,30,executive/managerial,M
5027,34,college/grad student,M
39956,20,college/grad student,M
98549,14,K-12 student,F
74607,25,college/grad student,M
77437,29,college/grad student,M
98304,25,college/grad student,M
34405,31,college/grad student,F
10925,33,executive/managerial,M
41734,27,academic/educator,F
79247,38,college/grad student,M
71219,34,academic/educator,M
72720,33,sales/marketing,F
5745,25,other or not specified,M
24324,25,executive/managerial,M
43045,30,artist,M
13541,18,K-12 student,M
68482,23,sales/marketing,M
68244,25,college/grad student,M
24892,29,executive/managerial,M
27950,32,executive/managerial,M
98318,29,other or not specified,F
12253,30,executive/managerial,M
78684,28,executive/managerial,M
103126,33,sales/marketing,F
95966,21,other or not specified,M
33758,28,executive/managerial,M
67880,28,college/grad student,M
26206,28,college/grad student,M
101914,28,executive/managerial,M
37655,33,other or not specified,M
11030,29,college/grad student,M
36731,25,college/grad student,M
18053,32,college/grad student,F
6216,32,college/grad student,F
64486,32,college/grad student,M
87974,27,academic/educator,M
67096,26,self-employed,M
60737,14,K-12 student,M
24239,33,college/grad student,M
74565,27,scientist,M
70170,18,K-12 student,M
65542,43,sales/marketing,F
97430,18,K-12 student,M
10945,33,executive/managerial,M
2185,30,other or not specified,M
96047,32,executive/managerial,M
30106,15,scientist,M
49269,27,college/grad student,M
81511,29,sales/marketing,M
11179,28,college/grad student,M
45229,25,college/grad student,M
84688,26,other or not specified,M
6132,31,sales/marketing,M
73723,28,executive/managerial,M
86452,57,retired,M
70162,25,customer service,M
26256,25,technician/engineer,M
57187,28,executive/managerial,M
95429,30,executive/managerial,M
9023,28,academic/educator,M
43520,34,executive/managerial,M
35480,23,sales/marketing,M
5603,28,executive/managerial,M
90447,29,executive/managerial,M
80567,90,retired,F
7330,31,college/grad student,M
68433,32,college/grad student,M
42059,31,executive/managerial,M
75373,26,other or not specified,M
29720,33,sales/marketing,M
101104,34,college/grad student,M
30915,29,homemaker,F
92183,23,sales/marketing,M
93143,27,scientist,M
17350,32,executive/managerial,M
86559,26,college/grad student,M
61549,26,self-employed,M
30590,20,sales/marketing,M
